duration,loan_amt,installment_rate,present_residence_since,age,num_curr_loans,num_people_provide_maint,Debt_to_Duration_Ratio,checking_acc_status_below_0,checking_acc_status_below_200,checking_acc_status_no_cheking_acc,cred_hist_delay_in_past,cred_hist_no_loan_or_paid_duly_other,cred_hist_paid_duly_this_bank,cred_hist_risky_acc_or_curr_loan_other,purpose_car_new,purpose_car_used,purpose_domestic_applience,purpose_education,purpose_furniture_equipment,purpose_others,purpose_radio_tv,purpose_repairs,purpose_retraining,saving_acc_bonds_below_100,saving_acc_bonds_below_1000,saving_acc_bonds_below_500,saving_acc_bonds_unknown_no_saving_acc,present_employment_since_below_1y,present_employment_since_below_4y,present_employment_since_below_7y,present_employment_since_unemployed,personal_stat_gender_male:divorced,personal_stat_gender_male:married_or_widowed,personal_stat_gender_male:single,other_debtors_guarantors_guarantor,other_debtors_guarantors_none,property_life_insurance_or_aggreements,property_real_estate,property_unknown_or_no_property,other_installment_plans_none,other_installment_plans_store,housing_own,housing_rent,job_skilled_official,job_unemployed_non_resident,job_unskilled_resident,telephone_yes,is_foreign_worker_yes,target_good,age_risk_category_B. Adulto (25-44),age_risk_category_C. Senior (45+),duration_risk_category_Largo Plazo (>36m),duration_risk_category_Medio Plazo (13-36m),Probabilidad_Buen_Credito,Etiqueta_Predicha
18,1553,4,3,44,1,1,86.27777777777777,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,0.3678107593672074,False
15,1444,4,1,23,1,1,96.26666666666667,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,0.8499842951354173,True
9,1980,2,2,19,2,1,220.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,0.733400279733789,True
24,1355,3,4,25,1,1,56.458333333333336,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False,True,False,False,True,0.3823082376928852,False
12,1393,4,4,47,3,2,116.08333333333333,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,True,True,False,True,False,False,0.77474355361859,True
24,1376,4,1,28,1,1,57.333333333333336,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.9325708067395541,True
60,15653,2,4,21,2,1,260.8833333333333,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,True,False,False,True,False,0.6216093307560645,True
12,1493,4,3,34,1,2,124.41666666666667,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,0.8744400138348872,True
42,4370,3,2,26,2,2,104.04761904761905,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.46786822359088737,False
18,750,4,1,27,1,1,41.666666666666664,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,0.183447704643209,False
15,1308,4,4,38,2,1,87.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,True,0.5281294140653937,True
15,4623,3,2,40,1,1,308.2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,0.8226979826354813,True
24,1851,4,2,33,2,1,77.125,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,True,0.9867837544173182,True
18,1880,4,1,32,2,1,104.44444444444444,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,True,0.8800925397109908,True
36,7980,4,4,27,2,1,221.66666666666666,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,True,0.7345811203853091,True
30,4583,2,2,32,2,1,152.76666666666668,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.5041045922791045,True
12,1386,2,2,26,1,1,115.5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0.8361732216558205,True
24,947,4,3,38,1,2,39.458333333333336,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,0.3909723581959097,False
12,684,4,4,40,1,2,57.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,0.3561739482236163,False
48,7476,4,1,50,1,1,155.75,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,True,True,False,True,True,False,0.1756361843812765,False
12,1922,4,2,37,1,1,160.16666666666666,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0.6908424155589366,True
24,2303,4,1,45,1,1,95.95833333333333,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,0.3398249687952912,False
36,8086,2,4,42,4,1,224.61111111111111,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,0.5052688111933504,True
24,2346,4,3,35,2,1,97.75,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,True,0.9906010203114789,True
14,3973,1,4,22,1,1,283.7857142857143,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,0.16976246625279307,False
12,888,4,4,41,1,2,74.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,0.458791064109941,False
48,10222,4,3,37,1,1,212.95833333333334,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,True,True,True,False,True,False,0.8070884167277181,True
30,4221,2,1,28,2,1,140.7,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.3084019149532735,False
18,6361,2,1,41,1,1,353.3888888888889,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,True,True,False,False,True,0.8093082230458961,True
12,1297,3,4,23,1,1,108.08333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,0.7119143116131073,True
12,900,4,2,23,1,1,75.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,0.5915092411852078,True
21,2241,4,2,50,2,1,106.71428571428571,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,0.8948816759541323,True
6,1050,4,1,35,2,1,175.0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,False,0.6324128162363956,True
6,1047,2,4,50,1,1,174.5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0.7969806250264744,True
